"","ALTERNATIVE","TIME"
"947","cloud","71.01363"
"948","cloud","77.369904"
"949","cloud","71.316656"
"950","cloud","75.974414"
"951","cloud","127.619158"
"952","cloud","77.885466"
"953","cloud","71.17474"
"954","cloud","73.386704"
"955","cloud","142.012747"
"956","cloud","71.456284"
"957","cloud","85.083709"
"958","cloud","72.935465"
"959","cloud","68.26523"
"960","cloud","172.155168"
"961","cloud","107.989162"
"962","cloud","77.707316"
"963","cloud","336.95025"
"964","cloud","65.061086"
"965","cloud","185.765882"
"966","cloud","65.483737"
"967","cloud","93.887071"
"968","cloud","69.716924"
"969","cloud","84.179928"
"970","cloud","158.568231"
"971","cloud","155.089154"
"972","cloud","180.229315"
"973","cloud","70.790522"
"974","cloud","119.180233"
"975","cloud","71.414851"
"976","cloud","67.178187"
"977","cloud","473.46836"
"978","cloud","69.723912"
"979","cloud","111.749856"
"980","cloud","69.657337"
"981","cloud","71.638162"
"982","cloud","97.88574"
"983","cloud","69.747752"
"984","cloud","192.377001"
"985","cloud","68.70599"
"986","cloud","71.261395"
"987","cloud","83.219191"
"988","cloud","112.467128"
"989","cloud","67.485062"
"990","cloud","75.442061"
"991","cloud","186.435922"
"992","cloud","69.868356"
"993","cloud","136.354808"
"994","cloud","71.184439"
"995","cloud","169.063728"
"996","cloud","73.276767"
"997","cloud","82.773268"
"998","cloud","80.558107"
"999","cloud","67.436386"
"1000","cloud","73.853366"
"1001","cloud","80.008252"
"1002","cloud","67.86865"
"1003","cloud","68.382072"
"1004","cloud","67.788393"
"1005","cloud","67.187606"
"1006","cloud","67.327436"
"1007","cloud","67.873077"
"1008","cloud","111.270056"
"1009","cloud","73.314986"
"1010","cloud","176.73144"
"1011","cloud","74.887027"
"1012","cloud","68.628987"
"1013","cloud","71.614136"
"1014","cloud","75.345943"
"1015","cloud","69.458074"
"1016","cloud","69.195431"
"1017","cloud","231.004425"
"1018","cloud","68.933253"
"1019","cloud","66.701253"
"1020","cloud","71.755185"
"1021","cloud","69.896169"
"1022","cloud","71.995704"
"1023","cloud","130.735526"
"1024","cloud","70.06694"
"1025","cloud","71.620698"
"1026","cloud","69.332677"
"1027","cloud","67.859499"
"1028","cloud","73.142302"
"1029","cloud","64.645216"
"1030","cloud","77.066375"
"1031","cloud","69.01244"
"1032","cloud","67.046051"
"1033","cloud","66.566411"
"1034","cloud","68.036276"
"1035","cloud","66.426948"
"1036","cloud","106.096294"
"1037","cloud","74.139001"
"1038","cloud","68.320007"
"1039","cloud","67.136009"
"1040","cloud","64.391923"
"1041","cloud","69.252573"
"1042","cloud","69.560197"
"1043","cloud","68.701754"
"1044","cloud","69.423292"
"1045","cloud","68.003286"
"1046","cloud","74.552213"
"1047","cloud","76.918294"
"1048","cloud","67.380687"
"1049","cloud","70.333739"
"1050","cloud","69.179868"
"1051","cloud","66.798442"
"1052","cloud","67.100829"
"1053","cloud","69.256097"
"1054","cloud","72.914662"
"1055","cloud","67.912265"
"1056","cloud","68.391964"
"1057","cloud","69.161312"
"1058","cloud","76.224319"
"1059","cloud","71.667257"
"1060","cloud","68.673363"
"1061","cloud","69.003103"
"1062","cloud","67.381412"
"1063","cloud","68.999642"
"1064","cloud","66.34353"
