"","ALTERNATIVE","TIME"
"1101","remote","150.623565"
"1102","remote","133.745372"
"1103","remote","58.341586"
"1104","remote","120.521465"
"1105","remote","149.367868"
"1106","remote","110.025253"
"1107","remote","118.958065"
"1108","remote","131.001554"
"1109","remote","140.210868"
"1110","remote","124.462565"
"1111","remote","72.787837"
"1112","remote","143.100359"
"1113","remote","66.32897"
"1114","remote","44.633301"
"1115","remote","105.823085"
"1116","remote","87.212507"
"1117","remote","86.268566"
"1118","remote","144.613397"
"1119","remote","79.04221"
"1120","remote","143.966011"
"1121","remote","140.282682"
"1122","remote","59.464348"
"1123","remote","60.710443"
"1124","remote","44.126086"
"1125","remote","144.637672"
"1126","remote","118.189558"
"1127","remote","126.67398"
"1128","remote","126.125906"
"1129","remote","65.568418"
"1130","remote","71.442323"
"1131","remote","110.574053"
"1132","remote","39.263936"
"1133","remote","68.933338"
"1134","remote","127.557256"
"1135","remote","126.746772"
"1136","remote","117.796464"
"1137","remote","81.48775"
"1138","remote","72.913551"
"1139","remote","33.137407"
"1140","remote","82.01191"
"1141","remote","89.892949"
"1142","remote","76.189911"
"1143","remote","73.847326"
"1144","remote","85.956555"
"1145","remote","34.258873"
"1146","remote","145.957519"
"1147","remote","102.333102"
"1148","remote","55.852534"
"1149","remote","110.838622"
"1150","remote","26.779308"
"1151","remote","122.378265"
"1152","remote","107.624552"
"1153","remote","93.830662"
"1154","remote","83.238212"
"1155","remote","76.926967"
"1156","remote","65.718343"
"1157","remote","106.819147"
"1158","remote","72.24428"
"1159","remote","121.175048"
"1160","remote","21.670737"
"1161","remote","89.01807"
"1162","remote","45.030471"
"1163","remote","49.037207"
"1164","remote","74.592007"
"1165","remote","93.079378"
"1166","remote","133.77923"
"1167","remote","102.996938"
"1168","remote","85.55249"
"1169","remote","127.026388"
"1170","remote","19.873219"
"1171","remote","118.47602"
"1172","remote","133.94415"
"1173","remote","77.934259"
"1174","remote","103.077007"
"1175","remote","78.20153"
"1176","remote","59.062922"
"1177","remote","57.711565"
"1178","remote","85.894551"
"1179","remote","131.962653"
"1180","remote","70.794622"
"1181","remote","116.065806"
"1182","remote","122.780297"
"1183","remote","132.497732"
"1184","remote","135.406986"
"1185","remote","139.665843"
"1186","remote","131.280375"
"1187","remote","92.988312"
"1188","remote","71.120925"
"1189","remote","66.923241"
"1190","remote","139.137525"
"1191","remote","67.247437"
"1192","remote","28.692415"
"1193","remote","111.979415"
"1194","remote","75.832245"
"1195","remote","109.322083"
"1196","remote","135.551378"
"1197","remote","53.792371"
"1198","remote","63.101293"
"1199","remote","138.242128"
"1200","remote","90.439328"
